msg_type msg_id ts ver gen bs_id rnti tmsi imsi imei cipher_alg int_alg est_cause msg rrc_state nas_state sec_state emm_cause rrc_init_timer rrc_inactive_timer nas_initial_timer nas_inactive_timer Attackornot
UE 22 1717775531.103294 v2.0 SECSM 0 55426 0 2089900007489 0 2 2 3 SecurityModeCommand 2 1 1 0 1717775530.8291807 0 1717775530.8689668 0.0 Benign
UE 23 1717775531.31072 v2.0 SECSM 0 55426 0 2089900007489 0 2 2 3 SecurityModeComplete 2 1 1 0 1717775530.8291807 0 1717775530.8689668 0.0 Benign
UE 24 1717775552.928979 v2.0 SECSM 0 5878 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 25 1717775552.929232 v2.0 SECSM 0 5878 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717775552.929232 0 0.0 0.0 Benign
UE 26 1717775552.968992 v2.0 SECSM 0 5878 0 2089900007490 0 0 0 3 RRCSetupComplete 2 0 0 0 1717775552.929232 0 0.0 0.0 Benign
UE 27 1717775552.968992 v2.0 SECSM 0 5878 0 2089900007490 0 0 0 3 Registrationrequest 2 1 0 0 1717775552.929232 0 1717775552.968992 0.0 Benign
UE 28 1717775553.070722 v2.0 SECSM 0 5878 0 2089900007490 0 0 0 3 Authenticationrequest 2 1 0 0 1717775552.929232 0 1717775552.968992 0.0 Benign
UE 29 1717775553.0991273 v2.0 SECSM 0 5878 0 2089900007490 0 0 0 3 Authenticationresponse 2 1 0 0 1717775552.929232 0 1717775552.968992 0.0 Benign
UE 30 1717775553.1025178 v2.0 SECSM 0 5878 0 2089900007490 0 0 0 3 Securitymodecommand 2 1 0 0 1717775552.929232 0 1717775552.968992 0.0 Benign
UE 31 1717775553.1289933 v2.0 SECSM 0 5878 0 2089900007490 0 0 0 3 Securitymodecomplete 2 1 1 0 1717775552.929232 0 1717775552.968992 0.0 Benign
UE 32 1717775553.1329768 v2.0 SECSM 0 5878 0 2089900007490 0 2 2 3 SecurityModeCommand 2 1 1 0 1717775552.929232 0 1717775552.968992 0.0 Benign
UE 33 1717775553.3347192 v2.0 SECSM 0 5878 0 2089900007490 0 2 2 3 SecurityModeComplete 2 1 1 0 1717775552.929232 0 1717775552.968992 0.0 Benign
UE 34 1717775582.8290527 v2.0 SECSM 0 64718 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 35 1717775582.8292964 v2.0 SECSM 0 64718 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717775582.8292964 0 0.0 0.0 Benign
UE 36 1717775582.8540297 v2.0 SECSM 0 64718 0 2089900007491 0 0 0 3 RRCSetupComplete 2 0 0 0 1717775582.8292964 0 0.0 0.0 Benign
UE 37 1717775582.8540297 v2.0 SECSM 0 64718 0 2089900007491 0 0 0 3 Registrationrequest 2 1 0 0 1717775582.8292964 0 1717775582.8540297 0.0 Benign
UE 38 1717775582.9456837 v2.0 SECSM 0 64718 0 2089900007491 0 0 0 3 Authenticationrequest 2 1 0 0 1717775582.8292964 0 1717775582.8540297 0.0 Benign
UE 39 1717775582.968015 v2.0 SECSM 0 64718 0 2089900007491 0 0 0 3 Authenticationresponse 2 1 0 0 1717775582.8292964 0 1717775582.8540297 0.0 Benign
UE 40 1717775582.9711256 v2.0 SECSM 0 64718 0 2089900007491 0 0 0 3 Securitymodecommand 2 1 0 0 1717775582.8292964 0 1717775582.8540297 0.0 Benign
UE 41 1717775582.9840052 v2.0 SECSM 0 64718 0 2089900007491 0 0 0 3 Securitymodecomplete 2 1 1 0 1717775582.8292964 0 1717775582.8540297 0.0 Benign
UE 42 1717775582.9877129 v2.0 SECSM 0 64718 0 2089900007491 0 2 2 3 SecurityModeCommand 2 1 1 0 1717775582.8292964 0 1717775582.8540297 0.0 Benign
UE 43 1717775583.1907177 v2.0 SECSM 0 64718 0 2089900007491 0 2 2 3 SecurityModeComplete 2 1 1 0 1717775582.8292964 0 1717775582.8540297 0.0 Benign
UE 44 1717775610.8291636 v2.0 SECSM 0 39892 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 45 1717775610.8294 v2.0 SECSM 0 39892 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717775610.8294 0 0.0 0.0 Benign
UE 46 1717775610.8630872 v2.0 SECSM 0 39892 0 2089900007492 0 0 0 3 RRCSetupComplete 2 0 0 0 1717775610.8294 0 0.0 0.0 Benign
UE 47 1717775610.8630872 v2.0 SECSM 0 39892 0 2089900007492 0 0 0 3 Registrationrequest 2 1 0 0 1717775610.8294 0 1717775610.8630872 0.0 Benign
UE 48 1717775610.9623811 v2.0 SECSM 0 39892 0 2089900007492 0 0 0 3 Authenticationrequest 2 1 0 0 1717775610.8294 0 1717775610.8630872 0.0 Benign
UE 49 1717775610.983052 v2.0 SECSM 0 39892 0 2089900007492 0 0 0 3 Authenticationresponse 2 1 0 0 1717775610.8294 0 1717775610.8630872 0.0 Benign
UE 50 1717775610.9863694 v2.0 SECSM 0 39892 0 2089900007492 0 0 0 3 Securitymodecommand 2 1 0 0 1717775610.8294 0 1717775610.8630872 0.0 Benign
UE 51 1717775611.0080876 v2.0 SECSM 0 39892 0 2089900007492 0 0 0 3 Securitymodecomplete 2 1 1 0 1717775610.8294 0 1717775610.8630872 0.0 Benign
UE 52 1717775611.0118508 v2.0 SECSM 0 39892 0 2089900007492 0 2 2 3 SecurityModeCommand 2 1 1 0 1717775610.8294 0 1717775610.8630872 0.0 Benign
UE 53 1717775611.1428866 v2.0 SECSM 0 39892 0 2089900007492 0 2 2 3 SecurityModeComplete 2 1 1 0 1717775610.8294 0 1717775610.8630872 0.0 Benign
UE 54 1717775638.7292333 v2.0 SECSM 0 55731 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 55 1717775638.729497 v2.0 SECSM 0 55731 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717775638.729497 0 0.0 0.0 Benign
UE 56 1717775638.7631464 v2.0 SECSM 0 55731 0 2089900007493 0 0 0 3 RRCSetupComplete 2 0 0 0 1717775638.729497 0 0.0 0.0 Benign
UE 57 1717775638.7631464 v2.0 SECSM 0 55731 0 2089900007493 0 0 0 3 Registrationrequest 2 1 0 0 1717775638.729497 0 1717775638.7631464 0.0 Benign
UE 58 1717775638.854054 v2.0 SECSM 0 55731 0 2089900007493 0 0 0 3 Authenticationrequest 2 1 0 0 1717775638.729497 0 1717775638.7631464 0.0 Benign
UE 59 1717775638.8731723 v2.0 SECSM 0 55731 0 2089900007493 0 0 0 3 Authenticationresponse 2 1 0 0 1717775638.729497 0 1717775638.7631464 0.0 Benign
UE 60 1717775638.8762348 v2.0 SECSM 0 55731 0 2089900007493 0 0 0 3 Securitymodecommand 2 1 0 0 1717775638.729497 0 1717775638.7631464 0.0 Benign
UE 61 1717775638.898199 v2.0 SECSM 0 55731 0 2089900007493 0 0 0 3 Securitymodecomplete 2 1 1 0 1717775638.729497 0 1717775638.7631464 0.0 Benign
UE 62 1717775638.9018345 v2.0 SECSM 0 55731 0 2089900007493 0 2 2 3 SecurityModeCommand 2 1 1 0 1717775638.729497 0 1717775638.7631464 0.0 Benign
UE 63 1717775639.1027217 v2.0 SECSM 0 55731 0 2089900007493 0 2 2 3 SecurityModeComplete 2 1 1 0 1717775638.729497 0 1717775638.7631464 0.0 Benign
UE 64 1717775669.729441 v2.0 SECSM 0 56431 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 65 1717775669.729702 v2.0 SECSM 0 56431 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717775669.729702 0 0.0 0.0 Benign
UE 66 1717775669.763253 v2.0 SECSM 0 56431 0 2089900007494 0 0 0 3 RRCSetupComplete 2 0 0 0 1717775669.729702 0 0.0 0.0 Benign
UE 67 1717775669.763253 v2.0 SECSM 0 56431 0 2089900007494 0 0 0 3 Registrationrequest 2 1 0 0 1717775669.729702 0 1717775669.763253 0.0 Benign
UE 68 1717775669.87915 v2.0 SECSM 0 56431 0 2089900007494 0 0 0 3 Authenticationrequest 2 1 0 0 1717775669.729702 0 1717775669.763253 0.0 Benign
UE 69 1717775669.9092567 v2.0 SECSM 0 56431 0 2089900007494 0 0 0 3 Authenticationresponse 2 1 0 0 1717775669.729702 0 1717775669.763253 0.0 Benign
UE 70 1717775669.9127188 v2.0 SECSM 0 56431 0 2089900007494 0 0 0 3 Securitymodecommand 2 1 0 0 1717775669.729702 0 1717775669.763253 0.0 Benign
UE 71 1717775669.9332025 v2.0 SECSM 0 56431 0 2089900007494 0 0 0 3 Securitymodecomplete 2 1 1 0 1717775669.729702 0 1717775669.763253 0.0 Benign
UE 72 1717775669.9373484 v2.0 SECSM 0 56431 0 2089900007494 0 2 2 3 SecurityModeCommand 2 1 1 0 1717775669.729702 0 1717775669.763253 0.0 Benign
UE 73 1717775670.1427214 v2.0 SECSM 0 56431 0 2089900007494 0 2 2 3 SecurityModeComplete 2 1 1 0 1717775669.729702 0 1717775669.763253 0.0 Benign
UE 74 1717775697.8295288 v2.0 SECSM 0 18054 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 75 1717775697.8298025 v2.0 SECSM 0 18054 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717775697.8298025 0 0.0 0.0 Benign
UE 76 1717775697.8633 v2.0 SECSM 0 18054 0 2089900007495 0 0 0 3 RRCSetupComplete 2 0 0 0 1717775697.8298025 0 0.0 0.0 Benign
UE 77 1717775697.8633 v2.0 SECSM 0 18054 0 2089900007495 0 0 0 3 Registrationrequest 2 1 0 0 1717775697.8298025 0 1717775697.8633 0.0 Benign
UE 78 1717775698.204155 v2.0 SECSM 0 18054 0 2089900007495 0 0 0 3 Authenticationrequest 2 1 0 0 1717775697.8298025 0 1717775697.8633 0.0 Benign
UE 79 1717775698.2194457 v2.0 SECSM 0 18054 0 2089900007495 0 0 0 3 Authenticationresponse 2 1 0 0 1717775697.8298025 0 1717775697.8633 0.0 Benign
UE 80 1717775698.2228796 v2.0 SECSM 0 18054 0 2089900007495 0 0 0 3 Securitymodecommand 2 1 0 0 1717775697.8298025 0 1717775697.8633 0.0 Benign
UE 81 1717775698.243333 v2.0 SECSM 0 18054 0 2089900007495 0 0 0 3 Securitymodecomplete 2 1 1 0 1717775697.8298025 0 1717775697.8633 0.0 Benign
UE 82 1717775698.247223 v2.0 SECSM 0 18054 0 2089900007495 0 2 2 3 SecurityModeCommand 2 1 1 0 1717775697.8298025 0 1717775697.8633 0.0 Benign
UE 83 1717775698.454718 v2.0 SECSM 0 18054 0 2089900007495 0 2 2 3 SecurityModeComplete 2 1 1 0 1717775697.8298025 0 1717775697.8633 0.0 Benign
UE 84 1717775728.7294474 v2.0 SECSM 0 48613 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 85 1717775728.729714 v2.0 SECSM 0 48613 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717775728.729714 0 0.0 0.0 Benign
UE 86 1717775728.7633984 v2.0 SECSM 0 48613 0 2089900007496 0 0 0 3 RRCSetupComplete 2 0 0 0 1717775728.729714 0 0.0 0.0 Benign
UE 87 1717775728.7633984 v2.0 SECSM 0 48613 0 2089900007496 0 0 0 3 Registrationrequest 2 1 0 0 1717775728.729714 0 1717775728.7633984 0.0 Benign
UE 88 1717775728.987422 v2.0 SECSM 0 48613 0 2089900007496 0 0 0 3 Authenticationrequest 2 1 0 0 1717775728.729714 0 1717775728.7633984 0.0 Benign
UE 89 1717775729.0083263 v2.0 SECSM 0 48613 0 2089900007496 0 0 0 3 Authenticationresponse 2 1 0 0 1717775728.729714 0 1717775728.7633984 0.0 Benign
UE 90 1717775729.011482 v2.0 SECSM 0 48613 0 2089900007496 0 0 0 3 Securitymodecommand 2 1 0 0 1717775728.729714 0 1717775728.7633984 0.0 Benign
UE 91 1717775729.0243716 v2.0 SECSM 0 48613 0 2089900007496 0 0 0 3 Securitymodecomplete 2 1 1 0 1717775728.729714 0 1717775728.7633984 0.0 Benign
UE 92 1717775729.028102 v2.0 SECSM 0 48613 0 2089900007496 0 2 2 3 SecurityModeCommand 2 1 1 0 1717775728.729714 0 1717775728.7633984 0.0 Benign
UE 93 1717775729.230718 v2.0 SECSM 0 48613 0 2089900007496 0 2 2 3 SecurityModeComplete 2 1 1 0 1717775728.729714 0 1717775728.7633984 0.0 Benign
UE 0 1715107659.4149976 v2.0 SECSM 0 45610 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 1 1715107659.4154541 v2.0 SECSM 0 45610 0 0 0 0 0 3 RRCSetup 2 0 0 0 1715107659.4154541 0 0.0 0.0 Benign
UE 2 1715107659.4481432 v2.0 SECSM 0 45610 0 2089900007489 0 0 0 3 RRCSetupComplete 2 0 0 0 1715107659.4154541 0 0.0 0.0 Benign
UE 3 1715107659.4481432 v2.0 SECSM 0 45610 0 2089900007489 0 0 0 3 Registrationrequest 2 1 0 0 1715107659.4154541 0 1715107659.4481432 0.0 Benign
UE 4 1715107659.4566078 v2.0 SECSM 0 45610 0 2089900007489 0 0 0 3 Authenticationrequest 2 1 0 0 1715107659.4154541 0 1715107659.4481432 0.0 Benign
UE 5 1715107659.4781356 v2.0 SECSM 0 45610 0 2089900007489 0 0 0 3 Authenticationresponse 2 1 0 0 1715107659.4154541 0 1715107659.4481432 0.0 Benign
UE 6 1715107659.4813185 v2.0 SECSM 0 45610 0 2089900007489 0 0 0 3 Securitymodecommand 2 1 0 0 1715107659.4154541 0 1715107659.4481432 0.0 Benign
UE 7 1715107659.5031476 v2.0 SECSM 0 45610 0 2089900007489 0 0 0 3 Securitymodecomplete 2 1 1 0 1715107659.4154541 0 1715107659.4481432 0.0 Benign
UE 8 1715107659.5070667 v2.0 SECSM 0 45610 0 2089900007489 0 2 2 3 SecurityModeCommand 2 1 1 0 1715107659.4154541 0 1715107659.4481432 0.0 Benign
UE 9 1715107659.7101355 v2.0 SECSM 0 45610 0 2089900007489 0 2 2 3 SecurityModeComplete 2 1 1 0 1715107659.4154541 0 1715107659.4481432 0.0 Benign
UE 10 1715107684.4146843 v2.0 SECSM 0 39381 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 11 1715107684.4151385 v2.0 SECSM 0 39381 0 0 0 0 0 3 RRCSetup 2 0 0 0 1715107684.4151385 0 0.0 0.0 Benign
UE 12 1715107684.4481635 v2.0 SECSM 0 39381 0 2089900007490 0 0 0 3 RRCSetupComplete 2 0 0 0 1715107684.4151385 0 0.0 0.0 Benign
UE 13 1715107684.4481635 v2.0 SECSM 0 39381 0 2089900007490 0 0 0 3 Registrationrequest 2 1 0 0 1715107684.4151385 0 1715107684.4481635 0.0 Benign
UE 14 1715107684.4556336 v2.0 SECSM 0 39381 0 2089900007490 0 0 0 3 Authenticationrequest 2 1 0 0 1715107684.4151385 0 1715107684.4481635 0.0 Benign
UE 15 1715107684.47813 v2.0 SECSM 0 39381 0 2089900007490 0 0 0 3 Authenticationresponse 2 1 0 0 1715107684.4151385 0 1715107684.4481635 0.0 Benign
UE 16 1715107684.4813647 v2.0 SECSM 0 39381 0 2089900007490 0 0 0 3 Securitymodecommand 2 1 0 0 1715107684.4151385 0 1715107684.4481635 0.0 Benign
UE 17 1715107684.5031362 v2.0 SECSM 0 39381 0 2089900007490 0 0 0 3 Securitymodecomplete 2 1 1 0 1715107684.4151385 0 1715107684.4481635 0.0 Benign
UE 18 1715107684.5068758 v2.0 SECSM 0 39381 0 2089900007490 0 2 2 3 SecurityModeCommand 2 1 1 0 1715107684.4151385 0 1715107684.4481635 0.0 Benign
UE 19 1715107684.710034 v2.0 SECSM 0 39381 0 2089900007490 0 2 2 3 SecurityModeComplete 2 1 1 0 1715107684.4151385 0 1715107684.4481635 0.0 Benign
UE 0 1711637754.9652224 v2.0 SECSM 0 20820 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 1 1711637754.965607 v2.0 SECSM 0 20820 0 0 0 0 0 3 RRCSetup 2 0 0 0 1711637754.965607 0 0.0 0.0 Benign
UE 2 1711637755.7096207 v2.0 SECSM 0 20820 0 1010000000001 0 0 0 3 RRCSetupComplete 2 0 0 0 1711637754.965607 0 0.0 0.0 Benign
UE 3 1711637755.7096207 v2.0 SECSM 0 20820 0 1010000000001 0 0 0 3 Registrationrequest 2 1 0 0 1711637754.965607 0 1711637755.7096207 0.0 Benign
UE 4 1711637755.786302 v2.0 SECSM 0 20820 0 1010000000001 0 0 0 3 Authenticationrequest 2 1 0 0 1711637754.965607 0 1711637755.7096207 0.0 Benign
UE 5 1711637756.0496411 v2.0 SECSM 0 20820 0 1010000000001 0 0 0 3 Authenticationresponse 2 1 0 0 1711637754.965607 0 1711637755.7096207 0.0 Benign
UE 6 1711637756.0512764 v2.0 SECSM 0 20820 0 1010000000001 0 0 0 3 Securitymodecommand 2 1 0 0 1711637754.965607 0 1711637755.7096207 0.0 Benign
UE 7 1711637756.5156589 v2.0 SECSM 0 20820 0 1010000000001 0 0 0 3 Securitymodecomplete 2 1 1 0 1711637754.965607 0 1711637755.7096207 0.0 Benign
UE 8 1711637756.5192292 v2.0 SECSM 0 20820 0 1010000000001 0 2 2 3 SecurityModeCommand 2 1 1 0 1711637754.965607 0 1711637755.7096207 0.0 Benign
UE 9 1711637756.9956307 v2.0 SECSM 0 20820 0 1010000000001 0 2 2 3 SecurityModeComplete 2 1 1 0 1711637754.965607 0 1711637755.7096207 0.0 Benign
UE 10 1711637773.9525979 v2.0 SECSM 0 20612 558345748524 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 11 1711637773.952987 v2.0 SECSM 0 20612 558345748524 0 0 0 0 3 RRCSetup 2 0 0 0 1711637773.952987 0 0.0 0.0 Benign
UE 12 1711637774.5769749 v2.0 SECSM 0 20612 558345748524 0 0 0 0 3 RRCSetupComplete 2 0 0 0 1711637773.952987 0 0.0 0.0 Benign
UE 13 1711637774.5769749 v2.0 SECSM 0 20612 558345748524 0 0 0 0 3 Registrationrequest 2 1 0 0 1711637773.952987 0 1711637774.5769749 0.0 Benign
UE 14 1711637792.0124989 v2.0 SECSM 0 38857 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 15 1711637792.0128803 v2.0 SECSM 0 38857 0 0 0 0 0 3 RRCSetup 2 0 0 0 1711637792.0128803 0 0.0 0.0 Benign
UE 16 1711637792.7669015 v2.0 SECSM 0 38857 0 0 0 0 0 3 RRCSetupComplete 2 0 0 0 1711637792.0128803 0 0.0 0.0 Benign
UE 17 1711637792.7669015 v2.0 SECSM 0 38857 0 0 0 0 0 3 Registrationrequest 2 1 0 0 1711637792.0128803 0 1711637792.7669015 0.0 Benign
UE 18 1711637792.7693565 v2.0 SECSM 0 38857 0 0 0 0 0 3 Identityrequest 2 1 0 0 1711637792.0128803 0 1711637792.7669015 0.0 Benign
UE 19 1711637793.0031557 v2.0 SECSM 0 38857 0 1010000000001 0 0 0 3 Identityresponse 2 1 0 0 1711637792.0128803 0 1711637792.7669015 0.0 Benign
UE 20 1711637793.2006536 v2.0 SECSM 0 38857 0 1010000000001 0 0 0 3 Authenticationrequest 2 1 0 0 1711637792.0128803 0 1711637792.7669015 0.0 Benign
UE 21 1711637793.4719129 v2.0 SECSM 0 38857 0 1010000000001 0 0 0 3 Authenticationresponse 2 1 0 0 1711637792.0128803 0 1711637792.7669015 0.0 Benign
UE 22 1711637793.4734468 v2.0 SECSM 0 38857 0 1010000000001 0 0 0 3 Securitymodecommand 2 1 0 0 1711637792.0128803 0 1711637792.7669015 0.0 Benign
UE 23 1711637793.9369287 v2.0 SECSM 0 38857 0 1010000000001 0 0 0 3 Securitymodecomplete 2 1 1 0 1711637792.0128803 0 1711637792.7669015 0.0 Benign
UE 24 1711637793.9397686 v2.0 SECSM 0 38857 0 1010000000001 0 2 2 3 SecurityModeCommand 2 1 1 0 1711637792.0128803 0 1711637792.7669015 0.0 Benign
UE 25 1711637794.1729133 v2.0 SECSM 0 38857 0 1010000000001 0 2 2 3 SecurityModeComplete 2 1 1 0 1711637792.0128803 0 1711637792.7669015 0.0 Benign
UE 26 1711637797.3325756 v2.0 SECSM 0 29920 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 27 1711637797.3329563 v2.0 SECSM 0 29920 0 0 0 0 0 3 RRCSetup 2 0 0 0 1711637797.3329563 0 0.0 0.0 Benign
UE 28 1711637797.9968672 v2.0 SECSM 0 29920 0 0 0 0 0 3 RRCSetupComplete 2 0 0 0 1711637797.3329563 0 0.0 0.0 Benign
UE 29 1711637797.9968672 v2.0 SECSM 0 29920 0 0 0 0 0 3 Registrationrequest 2 1 0 0 1711637797.3329563 0 1711637797.9968672 0.0 Benign
UE 30 1711637797.9989011 v2.0 SECSM 0 29920 0 0 0 0 0 3 Identityrequest 2 1 0 0 1711637797.3329563 0 1711637797.9968672 0.0 Benign
UE 31 1711637798.232934 v2.0 SECSM 0 29920 0 1010000000001 0 0 0 3 Identityresponse 2 1 0 0 1711637797.3329563 0 1711637797.9968672 0.0 Benign
UE 32 1711637798.3131304 v2.0 SECSM 0 29920 0 1010000000001 0 0 0 3 Authenticationrequest 2 1 0 0 1711637797.3329563 0 1711637797.9968672 0.0 Benign
UE 33 1711637798.456895 v2.0 SECSM 0 29920 0 1010000000001 0 0 0 3 Authenticationresponse 2 1 0 0 1711637797.3329563 0 1711637797.9968672 0.0 Benign
UE 34 1711637798.4588065 v2.0 SECSM 0 29920 0 1010000000001 0 0 0 3 Securitymodecommand 2 1 0 0 1711637797.3329563 0 1711637797.9968672 0.0 Benign
UE 35 1711637798.9230509 v2.0 SECSM 0 29920 0 1010000000001 0 0 0 3 Securitymodecomplete 2 1 1 0 1711637797.3329563 0 1711637797.9968672 0.0 Benign
UE 36 1711637798.9260752 v2.0 SECSM 0 29920 0 1010000000001 0 2 2 3 SecurityModeCommand 2 1 1 0 1711637797.3329563 0 1711637797.9968672 0.0 Benign
UE 37 1711637799.4068954 v2.0 SECSM 0 29920 0 1010000000001 0 2 2 3 SecurityModeComplete 2 1 1 0 1711637797.3329563 0 1711637797.9968672 0.0 Benign
UE 38 1711637807.722114 v2.0 SECSM 0 43591 558345748528 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 39 1711637807.7224925 v2.0 SECSM 0 43591 558345748528 0 0 0 0 3 RRCSetup 2 0 0 0 1711637807.7224925 0 0.0 0.0 Benign
UE 40 1711637808.3768675 v2.0 SECSM 0 43591 558345748528 0 0 0 0 3 RRCSetupComplete 2 0 0 0 1711637807.7224925 0 0.0 0.0 Benign
UE 41 1711637808.3768675 v2.0 SECSM 0 43591 558345748528 0 0 0 0 3 Registrationrequest 2 1 0 0 1711637807.7224925 0 1711637808.3768675 0.0 Benign
UE 42 1711637829.1620424 v2.0 SECSM 0 49332 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 43 1711637829.1624007 v2.0 SECSM 0 49332 0 0 0 0 0 3 RRCSetup 2 0 0 0 1711637829.1624007 0 0.0 0.0 Benign
UE 44 1711637829.937808 v2.0 SECSM 0 49332 0 0 0 0 0 3 RRCSetupComplete 2 0 0 0 1711637829.1624007 0 0.0 0.0 Benign
UE 45 1711637829.937808 v2.0 SECSM 0 49332 0 0 0 0 0 3 DeregistrationrequestUEoriginating 2 0 0 0 1711637829.1624007 0 0.0 0.0 Benign
UE 46 1711637830.6920176 v2.0 SECSM 0 10366 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 47 1711637830.6923866 v2.0 SECSM 0 10366 0 0 0 0 0 3 RRCSetup 2 0 0 0 1711637830.6923866 0 0.0 0.0 Benign
UE 48 1711637831.5477793 v2.0 SECSM 0 10366 0 0 0 0 0 3 RRCSetupComplete 2 0 0 0 1711637830.6923866 0 0.0 0.0 Benign
UE 49 1711637831.5477793 v2.0 SECSM 0 10366 0 0 0 0 0 3 Registrationrequest 2 1 0 0 1711637830.6923866 0 1711637831.5477793 0.0 Benign
UE 50 1711637831.5498033 v2.0 SECSM 0 10366 0 0 0 0 0 3 Identityrequest 2 1 0 0 1711637830.6923866 0 1711637831.5477793 0.0 Benign
UE 51 1711637831.7829535 v2.0 SECSM 0 10366 0 1010000000001 0 0 0 3 Identityresponse 2 1 0 0 1711637830.6923866 0 1711637831.5477793 0.0 Benign
UE 52 1711637831.8734188 v2.0 SECSM 0 10366 0 1010000000001 0 0 0 3 Authenticationrequest 2 1 0 0 1711637830.6923866 0 1711637831.5477793 0.0 Benign
UE 53 1711637832.006776 v2.0 SECSM 0 10366 0 1010000000001 0 0 0 3 Authenticationresponse 2 1 0 0 1711637830.6923866 0 1711637831.5477793 0.0 Benign
UE 54 1711637832.008678 v2.0 SECSM 0 10366 0 1010000000001 0 0 0 3 Securitymodecommand 2 1 0 0 1711637830.6923866 0 1711637831.5477793 0.0 Benign
UE 55 1711637832.4727964 v2.0 SECSM 0 10366 0 1010000000001 0 0 0 3 Securitymodecomplete 2 1 1 0 1711637830.6923866 0 1711637831.5477793 0.0 Benign
UE 56 1711637832.4757817 v2.0 SECSM 0 10366 0 1010000000001 0 2 2 3 SecurityModeCommand 2 1 1 0 1711637830.6923866 0 1711637831.5477793 0.0 Benign
UE 57 1711637832.706794 v2.0 SECSM 0 10366 0 1010000000001 0 2 2 3 SecurityModeComplete 2 1 1 0 1711637830.6923866 0 1711637831.5477793 0.0 Benign
UE 58 1711637836.062031 v2.0 SECSM 0 28593 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 59 1711637836.0623848 v2.0 SECSM 0 28593 0 0 0 0 0 3 RRCSetup 2 0 0 0 1711637836.0623848 0 0.0 0.0 Benign
UE 60 1711637836.817763 v2.0 SECSM 0 28593 0 0 0 0 0 3 RRCSetupComplete 2 0 0 0 1711637836.0623848 0 0.0 0.0 Benign
UE 61 1711637836.817763 v2.0 SECSM 0 28593 0 0 0 0 0 3 Registrationrequest 2 1 0 0 1711637836.0623848 0 1711637836.817763 0.0 Benign
UE 62 1711637836.81988 v2.0 SECSM 0 28593 0 0 0 0 0 3 Identityrequest 2 1 0 0 1711637836.0623848 0 1711637836.817763 0.0 Benign
UE 63 1711637837.061823 v2.0 SECSM 0 28593 0 1010000000001 0 0 0 3 Identityresponse 2 1 0 0 1711637836.0623848 0 1711637836.817763 0.0 Benign
UE 64 1711637837.1716647 v2.0 SECSM 0 28593 0 1010000000001 0 0 0 3 Authenticationrequest 2 1 0 0 1711637836.0623848 0 1711637836.817763 0.0 Benign
UE 65 1711637837.3018088 v2.0 SECSM 0 28593 0 1010000000001 0 0 0 3 Authenticationresponse 2 1 0 0 1711637836.0623848 0 1711637836.817763 0.0 Benign
UE 66 1711637837.3036168 v2.0 SECSM 0 28593 0 1010000000001 0 0 0 3 Securitymodecommand 2 1 0 0 1711637836.0623848 0 1711637836.817763 0.0 Benign
UE 67 1711637837.848588 v2.0 SECSM 0 28593 0 1010000000001 0 0 0 3 Securitymodecomplete 2 1 1 0 1711637836.0623848 0 1711637836.817763 0.0 Benign
UE 68 1711637837.8516731 v2.0 SECSM 0 28593 0 1010000000001 0 2 2 3 SecurityModeCommand 2 1 1 0 1711637836.0623848 0 1711637836.817763 0.0 Benign
